4334021	4334021	4336317	2	1.000000	2.248263	2
4348071	4348071	4352902	10	1.000000	2.091327	8
4355539	4355539	4357806	4	1.000000	2.005192	4
4370298	4370298	4374513	6	1.000000	2.059106	4
4381847	4381847	4382276	2	1.000000	1.857429	1
4810290	4810290	4811557	2	1.000000	2.185987	2
4885440	4885440	4886016	2	0.666667	2.084708	2
5010524	5010524	5011505	2	1.000000	2.174446	1
5018394	5018394	5020382	2	1.000000	1.542248	0
5037416	5037416	5038658	2	1.000000	1.774152	2
5052215	5052215	5053454	2	1.000000	2.064249	1
5095885	5095885	5097126	2	1.000000	1.982954	2
5239343	5239343	5240643	2	1.000000	2.002171	1
5287657	5287657	5288610	2	1.000000	2.661487	1
5290015	5290015	5294292	6	1.000000	3.763164	5
5305796	5305796	5307437	2	1.000000	3.011279	2
5429900	5429900	5434209	6	1.000000	1.852624	5
5752480	5752480	5754369	2	1.000000	1.617146	0
5975611	5975611	5981057	10	1.000000	2.325676	9
5997097	5997097	5999119	4	1.000000	2.283502	4
6000890	6000890	6001967	2	1.000000	2.002348	0
6036807	6036807	6038385	4	1.000000	3.582710	4
6076605	6076605	6082732	12	1.000000	2.634917	12
6084494	6084494	6090291	8	1.000000	3.231120	8
6103500	6103500	6108864	8	1.000000	2.036111	6
6178217	6178217	6178480	2	1.000000	1.617583	0
6182658	6182658	6185866	8	1.000000	2.127340	6
6203604	6203604	6206487	8	1.000000	2.403160	8
6208427	6208427	6211591	2	1.000000	1.443512	0
6213415	6213415	6215417	4	1.000000	2.207298	3
6233326	6233326	6243603	12	1.000000	2.173921	8
6314409	6314409	6319003	2	1.000000	1.707554	2
6337116	6337116	6338938	2	1.000000	3.236450	2
6539534	6539534	6541146	4	1.000000	2.291928	4
6543981	6543981	6545186	2	1.000000	2.077318	2
6546436	6546436	6550700	10	1.000000	2.455224	9
6611520	6611520	6612549	2	1.000000	3.444271	2
6786848	6786848	6788926	2	1.000000	1.562559	0
6791754	6791754	6793242	4	1.000000	2.699613	3
6794965	6794965	6796037	2	1.000000	2.044484	2
6813625	6813625	6815312	2	1.000000	1.383645	0
6841747	6841747	6843314	2	1.000000	1.892039	2
6852190	6852190	6853612	2	1.000000	3.317773	2
6912799	6912799	6914662	2	1.000000	3.096580	2
6918137	6918137	6922498	2	1.000000	2.842440	2
6955810	6955810	6956360	2	1.000000	2.647441	1
6966742	6966742	6968742	2	1.000000	2.580333	2
7022782	7022782	7023861	4	1.000000	2.295130	3
7026017	7026017	7028278	4	1.000000	2.556502	3
7042276	7042276	7043499	2	1.000000	3.502899	1
7265635	7265635	7266502	2	1.000000	1.826932	1
7268935	7268935	7273324	10	1.000000	2.881090	10
7387415	7387415	7389879	8	1.000000	3.476423	7
7421899	7421899	7427291	10	1.000000	2.521017	8
7480235	7480235	7480871	2	0.666667	1.772295	0
7494525	7494525	7495639	2	1.000000	3.235146	2
7542976	7542976	7544250	4	1.000000	2.667079	3
7591033	7591033	7593785	8	1.000000	3.146072	7
7636122	7636122	7639068	8	1.000000	2.081855	5
7809097	7809097	7810606	2	1.000000	3.136458	2
7922744	7922744	7924246	2	1.000000	1.930114	1
7946682	7946682	7950189	4	1.000000	2.426696	4
7991781	7991781	7994123	4	1.000000	2.189142	3
8030157	8030157	8030447	2	1.000000	3.620322	2
8081135	8081135	8086848	4	1.000000	3.108266	4
8211272	8211272	8212523	2	1.000000	2.346605	2
8212948	8212948	8214626	6	1.000000	1.994204	4
8300916	8300916	8304980	12	1.000000	3.473635	11
8363913	8363913	8367727	6	1.000000	3.329240	6
8382543	8382543	8383531	4	1.000000	2.145963	3
8403289	8403289	8404030	2	0.666667	4.278901	2
8414615	8414615	8417868	8	1.000000	2.680360	7
8422765	8422765	8426730	6	1.000000	2.990551	6
8436914	8436914	8438221	6	1.000000	2.927576	6
8515380	8515380	8516045	2	1.000000	2.040472	2
8516985	8516985	8517822	2	1.000000	3.228556	2
8554227	8554227	8557794	6	1.000000	2.256082	5
8582155	8582155	8585362	4	1.000000	2.051612	3
8603568	8603568	8606117	4	1.000000	1.947372	3
8611431	8611431	8614493	6	1.000000	1.636655	4
8619576	8619576	8623414	2	1.000000	1.624442	1
8727568	8727568	8728988	2	1.000000	2.646529	1
8749433	8749433	8753077	6	1.000000	2.259715	4
8757282	8757282	8762343	4	1.000000	1.863833	2
8785971	8785971	8790924	4	1.000000	2.050757	3
8800406	8800406	8802571	2	1.000000	1.549873	0
8806379	8806379	8809708	10	1.000000	2.275693	7
8810103	8810103	8811823	6	1.000000	3.110615	6
8816868	8816868	8817448	2	0.500000	1.808528	1
8817897	8817897	8831174	20	1.000000	2.086996	18
8831635	8831635	8832711	2	1.000000	1.933078	2
8836513	8836513	8840466	4	1.000000	1.966396	3
8843473	8843473	8846583	6	1.000000	2.277294	5
8867537	8867537	8872039	12	1.000000	2.200847	8
8963885	8963885	8964374	2	0.666667	2.361660	2
9120866	9120866	9126692	4	1.000000	2.152223	2
9152054	9152054	9154822	2	1.000000	1.761876	1
9166094	9166094	9169664	4	1.000000	1.900728	4
9174242	9174242	9177160	4	1.000000	2.502346	3
9222784	9222784	9224218	2	1.000000	2.597313	1
9331287	9331287	9338303	20	1.000000	2.534560	16
9339527	9339527	9340213	2	1.000000	1.487125	1
9438330	9438330	9445088	8	1.000000	2.170974	7
9448461	9448461	9460435	26	1.000000	2.796999	23
9494345	9494345	9494622	2	1.000000	1.899382	2
9495232	9495232	9497058	2	1.000000	1.885779	1
9582648	9582648	9583063	2	1.000000	2.716357	2
9585007	9585007	9588575	12	1.000000	2.691247	12
9596127	9596127	9596352	2	1.000000	2.865425	2
9597964	9597964	9598059	2	1.000000	1.700979	1
9607502	9607502	9609201	2	1.000000	2.504041	2
9789109	9789109	9791499	4	1.000000	1.607304	2
9952660	9952660	9953306	2	1.000000	2.157247	1
9961777	9961777	9963009	2	1.000000	1.945691	2
9971361	9971361	9973737	4	1.000000	1.507271	2
10002577	10002577	10004852	6	1.000000	2.565959	5
10209613	10209613	10210679	2	1.000000	2.304217	2
10230356	10230356	10232830	4	1.000000	2.535622	4
10250491	10250491	10256236	12	1.000000	2.320704	10
10259148	10259148	10262703	4	1.000000	1.777922	3
10266292	10266292	10270501	8	1.000000	2.658192	8
10352796	10352796	10353490	2	1.000000	1.760219	2
10356913	10356913	10357346	2	1.000000	1.710695	1
10412844	10412844	10414234	2	1.000000	1.513639	1
10429110	10429110	10430265	6	1.000000	1.979824	5
10437643	10437643	10439016	2	1.000000	3.692282	2
10487129	10487129	10488019	2	1.000000	3.003791	2
10488526	10488526	10489450	2	1.000000	5.781193	2
10521645	10521645	10525430	4	1.000000	2.050034	2
10548298	10548298	10551303	4	1.000000	2.162470	2
10569427	10569427	10571081	2	1.000000	1.585527	1
10608988	10608988	10614591	6	1.000000	2.803543	6
10965731	10965731	10967608	2	1.000000	1.967084	2
10986108	10986108	10987355	2	1.000000	1.833698	1
11165870	11165870	11166869	2	1.000000	1.967270	2
11293085	11293085	11301905	14	1.000000	2.581286	13
11305499	11305499	11306292	4	1.000000	3.548224	3
11338882	11338882	11341103	2	1.000000	1.602362	1
11356816	11356816	11357567	2	1.000000	1.956973	1
11376243	11376243	11378238	2	1.000000	1.904164	1
11412240	11412240	11414694	4	1.000000	2.240525	4
11433011	11433011	11433882	2	1.000000	2.940149	2
11469070	11469070	11472433	2	1.000000	1.655735	1
11802731	11802731	11808301	12	1.000000	2.003123	9
12009540	12009540	12013960	4	1.000000	2.438627	3
12038978	12038978	12039954	2	1.000000	1.584068	1
12043319	12043319	12045160	4	1.000000	2.844900	3
12053119	12053119	12054242	2	1.000000	3.036555	2
12054627	12054627	12056705	2	1.000000	2.729192	2
12207793	12207793	12208881	2	1.000000	3.207386	1
12433858	12433858	12435022	2	1.000000	3.730454	2
12482172	12482172	12484712	2	1.000000	2.394695	2
12681620	12681620	12683054	2	1.000000	1.620793	0
13166041	13166041	13166770	2	1.000000	3.414977	2
13204950	13204950	13207423	4	1.000000	3.929998	4
13365437	13365437	13368002	4	1.000000	2.227133	4
13509575	13509575	13516245	14	1.000000	2.839136	13
13575047	13575047	13577572	2	1.000000	2.050875	1
13598626	13598626	13599972	2	1.000000	2.130399	0
13614916	13614916	13618125	2	1.000000	1.844912	1
13634035	13634035	13634468	2	1.000000	1.791852	1
13828221	13828221	13829247	2	1.000000	1.868067	1
13834511	13834511	13837416	6	1.000000	2.841971	5
13850381	13850381	13851628	2	1.000000	2.852977	2
13865472	13865472	13865789	2	0.500000	1.958159	2
13867794	13867794	13871337	8	1.000000	3.352724	8
13872657	13872657	13879010	8	1.000000	2.260617	7
13890599	13890599	13893805	4	1.000000	2.711982	4
14231514	14231514	14232687	2	1.000000	2.065183	2
14358682	14358682	14359513	2	1.000000	1.960149	2
14433180	14433180	14435339	2	1.000000	1.674053	1
14441648	14441648	14443363	2	1.000000	2.278283	1
14570792	14570792	14577862	8	1.000000	2.248052	7
14603405	14603405	14603654	2	1.000000	2.851635	2
14815152	14815152	14817690	2	1.000000	1.636499	1
14873294	14873294	14875005	2	1.000000	1.621850	1
15038401	15038401	15040855	4	1.000000	2.835838	3
15231349	15231349	15232342	2	1.000000	1.398106	0
15313919	15313919	15316977	6	1.000000	3.119627	6
15318455	15318455	15319903	2	1.000000	2.739601	2
15330778	15330778	15331428	2	1.000000	1.711634	1
15332499	15332499	15333504	2	1.000000	1.926850	1
15338193	15338193	15339101	2	1.000000	1.871102	1
15370392	15370392	15371614	4	1.000000	1.612353	0
15426344	15426344	15426608	2	1.000000	3.504074	2
15428949	15428949	15442911	40	1.000000	3.085382	37
15469745	15469745	15469999	2	1.000000	2.085114	2
15478205	15478205	15479069	4	0.666667	2.225206	4
15479914	15479914	15483991	8	1.000000	2.897361	8
15490061	15490061	15493446	4	1.000000	3.320224	4
15499170	15499170	15499907	2	1.000000	3.226351	2
15544421	15544421	15548369	2	1.000000	1.693651	0
15731086	15731086	15735930	22	1.000000	3.031988	22
15737357	15737357	15738460	2	1.000000	1.747893	1
15738896	15738896	15740426	6	1.000000	4.267005	6
15741877	15741877	15746711	10	1.000000	2.491074	10
15781172	15781172	15783037	2	1.000000	2.845115	2
16109762	16109762	16112303	2	1.000000	1.911652	1
16254213	16254213	16255988	2	1.000000	2.271652	1
16268983	16268983	16286288	26	1.000000	2.563066	21
16310102	16310102	16310463	2	1.000000	2.540774	2
16372275	16372275	16378600	4	1.000000	1.605089	1
16398358	16398358	16399951	2	1.000000	2.283674	1
16519571	16519571	16521902	6	1.000000	2.351657	6
16588006	16588006	16588959	2	1.000000	3.328868	2
16673126	16673126	16677939	6	1.000000	2.506423	5
16689534	16689534	16692117	2	1.000000	2.029043	1
16824331	16824331	16826511	8	1.000000	3.873789	8
16885389	16885389	16886416	2	1.000000	1.717192	0
17341719	17341719	17342929	2	1.000000	1.668385	0
17380670	17380670	17383545	2	1.000000	2.219430	1
17410115	17410115	17411979	4	1.000000	2.830370	4
17450336	17450336	17452063	2	1.000000	1.872036	1
17537168	17537168	17537806	2	1.000000	1.935463	2
17560029	17560029	17561758	2	1.000000	3.206599	2
17564440	17564440	17565997	4	1.000000	2.291370	4
17580735	17580735	17589459	16	1.000000	2.089001	12
17719564	17719564	17720682	2	1.000000	2.520849	1
17720936	17720936	17723302	2	1.000000	1.709542	1
17737898	17737898	17740958	8	1.000000	2.161889	7
17742537	17742537	17749854	12	1.000000	2.270260	10
17757377	17757377	17760955	2	1.000000	1.882168	1
18143122	18143122	18143807	2	0.500000	1.497896	0
18145124	18145124	18145883	2	1.000000	2.072010	1
18345796	18345796	18350693	2	1.000000	2.591455	1
18362003	18362003	18370780	12	1.000000	2.137000	9
18483312	18483312	18485267	2	1.000000	2.358111	2
18505426	18505426	18507238	2	1.000000	1.644953	1
18700159	18700159	18701805	2	1.000000	3.180804	2
18704691	18704691	18705279	2	1.000000	1.979643	1
18708572	18708572	18709146	2	1.000000	2.279326	1
18774775	18774775	18775440	2	0.666667	1.669043	0
18782294	18782294	18786929	10	1.000000	3.170652	10
18787134	18787134	18787704	2	0.500000	1.609957	1
18790373	18790373	18792287	4	1.000000	1.947092	3
18801716	18801716	18807222	10	1.000000	2.726611	7
18810381	18810381	18811060	4	0.444444	1.821158	3
18863002	18863002	18865618	4	1.000000	1.897671	2
18882077	18882077	18883932	2	1.000000	1.261530	0
18891483	18891483	18894711	10	1.000000	2.355583	8
18919695	18919695	18920408	2	1.000000	1.655262	1
18922773	18922773	18933588	14	1.000000	2.067403	13
18974272	18974272	18975270	2	1.000000	2.521732	2
18986264	18986264	18986793	2	1.000000	2.697285	2
19013555	19013555	19016495	4	1.000000	2.048974	2
19025225	19025225	19026788	2	1.000000	1.759116	2
19034624	19034624	19035851	2	1.000000	2.239391	2
19050577	19050577	19052104	2	1.000000	1.944241	1
19089061	19089061	19090462	6	1.000000	2.008836	4
19102824	19102824	19104392	4	1.000000	1.733009	1
19133116	19133116	19140322	14	1.000000	3.548027	14
19154580	19154580	19164561	14	1.000000	2.839728	13
19193721	19193721	19196022	2	1.000000	1.855316	2
19223733	19223733	19224698	2	1.000000	1.437626	1
19235543	19235543	19236837	2	1.000000	1.983374	2
19324997	19324997	19326818	2	1.000000	1.227508	0
19361058	19361058	19365349	6	1.000000	3.041040	6
19413296	19413296	19414485	2	1.000000	3.864175	2
19444385	19444385	19445586	2	1.000000	2.332433	2
19458134	19458134	19463717	8	1.000000	2.607735	7
19475093	19475093	19483304	6	1.000000	2.837370	6
19532140	19532140	19534589	4	1.000000	2.078476	3
19568877	19568877	19577938	14	1.000000	3.453417	14
19586213	19586213	19587105	2	1.000000	3.255240	2
19757934	19757934	19759922	2	1.000000	2.588081	2
19771017	19771017	19774002	6	1.000000	2.117462	5
19787577	19787577	19791779	4	1.000000	2.540088	4
19796282	19796282	19800413	4	1.000000	2.147215	3
19807243	19807243	19812672	10	1.000000	2.312267	8
19901457	19901457	19902663	2	1.000000	2.161533	2
19934345	19934345	19936976	6	1.000000	2.421060	4
20091063	20091063	20091979	2	0.666667	1.885208	1
20205055	20205055	20205496	2	1.000000	1.801967	1
20220201	20220201	20220725	2	1.000000	1.900067	0
20416744	20416744	20418241	2	1.000000	2.052490	2
20615583	20615583	20616903	4	1.000000	2.330524	4
20656740	20656740	20657234	2	1.000000	2.918249	2
20734176	20734176	20736322	2	1.000000	1.721808	0
20758161	20758161	20761348	6	1.000000	3.394032	6
20796093	20796093	20801871	4	1.000000	2.614232	3
20822662	20822662	20824228	2	1.000000	2.334370	2
20935784	20935784	20937241	2	1.000000	1.717450	1
20952297	20952297	20954413	2	1.000000	2.114844	2
20996066	20996066	20998723	2	1.000000	1.976994	1
21051800	21051800	21053595	4	1.000000	2.328447	4
21114995	21114995	21115897	2	1.000000	2.200574	2
21167519	21167519	21169758	2	1.000000	2.270328	2
21177358	21177358	21180233	4	1.000000	2.813846	4
21246903	21246903	21249391	2	1.000000	2.939238	1
21309462	21309462	21310845	2	1.000000	2.683915	2
21321583	21321583	21325028	4	1.000000	2.199511	4
21628543	21628543	21633896	6	1.000000	2.889091	6
21648752	21648752	21652017	2	1.000000	1.260021	0
21656762	21656762	21657853	2	1.000000	1.804665	1
21681249	21681249	21681798	2	0.666667	2.718905	2
21746417	21746417	21753814	14	1.000000	2.590956	11
21755516	21755516	21757210	4	1.000000	2.172329	3
21885743	21885743	21886989	2	1.000000	2.765451	2
21931208	21931208	21931950	2	1.000000	1.687374	2
22081448	22081448	22082264	2	1.000000	2.112621	2
23253009	23253009	23253599	2	1.000000	2.782948	2
23268645	23268645	23269745	4	1.000000	2.245550	4
1813508	1813508	1816223	2	1.000000	2.151326	1
2956480	2956480	2957633	2	1.000000	2.123959	1
4787559	4787559	4788423	2	1.000000	1.574803	1
5415533	5415533	5416410	2	1.000000	1.479708	1
5652197	5652197	5653087	2	1.000000	1.866135	1
5667854	5667854	5669111	2	1.000000	2.460882	2
5710602	5710602	5716627	14	1.000000	1.632943	4
5717080	5717080	5718211	2	1.000000	1.899186	1
5735058	5735058	5736493	2	1.000000	1.784644	1
5740206	5740206	5744017	4	1.000000	2.337012	4
5782221	5782221	5783092	2	1.000000	2.814261	2
5801609	5801609	5803636	4	1.000000	1.675234	2
5818003	5818003	5822299	4	1.000000	1.534775	2
5836464	5836464	5837950	2	1.000000	1.662261	1
5954285	5954285	5955793	6	1.000000	2.331583	5
5997432	5997432	5998220	2	1.000000	1.819746	2
6015864	6015864	6018570	6	1.000000	2.012525	4
6119735	6119735	6122685	4	1.000000	3.416142	4
6124685	6124685	6127280	4	1.000000	3.078209	4
6130599	6130599	6135513	10	1.000000	2.757955	9
6143940	6143940	6148561	10	1.000000	2.975333	10
6413571	6413571	6414457	2	0.500000	2.333742	1
6512020	6512020	6512969	2	1.000000	1.827313	1
6532093	6532093	6535568	2	1.000000	1.648691	1
6536835	6536835	6539300	6	1.000000	2.329698	6
6548251	6548251	6549107	2	1.000000	1.718989	0
6559824	6559824	6560713	2	1.000000	1.851849	2
6585366	6585366	6590027	10	1.000000	1.852219	8
6591466	6591466	6601142	18	1.000000	2.390527	12
6610850	6610850	6612544	2	1.000000	2.074540	0
6621740	6621740	6622510	2	1.000000	2.829968	2
6628493	6628493	6631122	4	1.000000	2.449751	3
6689592	6689592	6690726	2	1.000000	1.880280	1
6696522	6696522	6697512	2	1.000000	2.735030	2
6749407	6749407	6751697	2	1.000000	3.587693	2
6755421	6755421	6756893	4	1.000000	3.858082	3
6764695	6764695	6766150	2	1.000000	2.679814	2
6810415	6810415	6811576	2	1.000000	1.966681	2
6847169	6847169	6849212	2	1.000000	1.993511	1
6869999	6869999	6871426	2	1.000000	1.871073	1
6873953	6873953	6874910	2	1.000000	3.387339	2
6952845	6952845	6955091	2	1.000000	1.806085	2
6989389	6989389	6990980	2	1.000000	1.961077	1
7074757	7074757	7076819	2	1.000000	2.198434	2
7166824	7166824	7171246	8	1.000000	2.269658	7
7174292	7174292	7176217	2	1.000000	1.541880	1
7277911	7277911	7279025	2	1.000000	1.956989	2
7368526	7368526	7373777	10	1.000000	2.676233	6
7375213	7375213	7381873	8	1.000000	2.350011	8
7404257	7404257	7407304	2	1.000000	1.884844	2
7464682	7464682	7465991	4	1.000000	1.852653	3
7486119	7486119	7490846	6	1.000000	3.119774	5
7617177	7617177	7621537	4	1.000000	3.458121	3
7673947	7673947	7674539	2	1.000000	2.037947	2
7697231	7697231	7699815	2	1.000000	1.667198	1
7778957	7778957	7781670	6	1.000000	3.096045	5
7989382	7989382	7989699	2	1.000000	2.218378	1
7991032	7991032	7994483	12	1.000000	2.226193	9
7997863	7997863	8000559	4	1.000000	1.542407	1
8019362	8019362	8022394	4	1.000000	1.633428	2
8023088	8023088	8023581	2	1.000000	1.424814	0
8025147	8025147	8026636	2	1.000000	1.834022	1
8032808	8032808	8033636	2	1.000000	2.019042	2
8047956	8047956	8049565	2	1.000000	2.021339	1
8067962	8067962	8069539	2	1.000000	3.344505	2
8173764	8173764	8176019	4	1.000000	2.124946	3
8181476	8181476	8183567	6	1.000000	2.953004	6
8231852	8231852	8233553	6	1.000000	2.379946	6
8234810	8234810	8237538	6	1.000000	3.356950	6
8240939	8240939	8250216	30	1.000000	2.741207	29
8339577	8339577	8346104	12	1.000000	1.907940	6
8600446	8600446	8602483	6	1.000000	1.850332	5
8606905	8606905	8608541	2	1.000000	2.252219	1
8646965	8646965	8650493	6	1.000000	2.897990	5
8657887	8657887	8659016	2	1.000000	2.814333	2
8665683	8665683	8670534	6	1.000000	2.258939	6
8802178	8802178	8806499	6	1.000000	1.926788	6
8813395	8813395	8814786	2	1.000000	3.166836	2
8891033	8891033	8891521	2	0.500000	1.962831	1
8893080	8893080	8893685	2	1.000000	2.534164	2
8914012	8914012	8915222	2	1.000000	2.004854	2
8951122	8951122	8952082	2	1.000000	2.207539	2
9086991	9086991	9087605	2	1.000000	2.476654	2
9092294	9092294	9092765	2	1.000000	1.651325	1
9247353	9247353	9249835	2	1.000000	1.339414	0
9413332	9413332	9414381	2	1.000000	1.791054	1
9439969	9439969	9442103	6	1.000000	2.826142	6
9546264	9546264	9552055	14	1.000000	3.246153	14
9577247	9577247	9578812	2	1.000000	1.643188	2
9584461	9584461	9585996	4	1.000000	2.277380	3
9593982	9593982	9594715	2	1.000000	3.690456	2
9691469	9691469	9694630	6	1.000000	2.567624	5
9695171	9695171	9697756	6	1.000000	1.870762	6
9709868	9709868	9715861	16	1.000000	2.629049	14
9750092	9750092	9750907	2	1.000000	1.497638	1
9858258	9858258	9859304	2	1.000000	2.143398	2
9859660	9859660	9861917	8	1.000000	2.166988	7
9959349	9959349	9959662	2	0.666667	1.741938	0
9968174	9968174	9969711	4	1.000000	2.979021	4
10123828	10123828	10125765	2	1.000000	2.088695	2
10250924	10250924	10251942	2	1.000000	2.750966	1
10261272	10261272	10267064	14	1.000000	4.259820	13
10268974	10268974	10272405	6	1.000000	2.792861	5
10278082	10278082	10278930	2	1.000000	1.604093	1
10418127	10418127	10418917	2	1.000000	2.733398	2
10423305	10423305	10424101	4	1.000000	2.582989	4
10427708	10427708	10428536	2	1.000000	2.487586	2
10475114	10475114	10475763	2	1.000000	3.086645	2
10480810	10480810	10481457	2	0.666667	1.776453	1
10485267	10485267	10486498	4	1.000000	1.774028	3
10533695	10533695	10538201	18	1.000000	2.041224	12
10539619	10539619	10548019	18	1.000000	2.720170	16
10548300	10548300	10548674	2	0.200000	2.500794	2
10550871	10550871	10555555	16	1.000000	2.521791	16
10568334	10568334	10570491	4	1.000000	2.873511	4
10570708	10570708	10572012	2	1.000000	3.091978	2
10601708	10601708	10604576	2	1.000000	2.126385	1
10614807	10614807	10617718	2	1.000000	2.603717	1
10668594	10668594	10672479	6	1.000000	2.007195	4
10675653	10675653	10686438	8	1.000000	2.120371	5
10692173	10692173	10693876	2	1.000000	1.496264	1
10831250	10831250	10831580	2	1.000000	1.730982	0
10856517	10856517	10861257	8	1.000000	1.931512	4
10893473	10893473	10895227	4	1.000000	1.867049	2
10897338	10897338	10897986	2	1.000000	2.951737	1
10899615	10899615	10901800	2	1.000000	2.263815	2
11080041	11080041	11086530	6	1.000000	2.654031	4
11170823	11170823	11172165	2	1.000000	2.092595	2
11198285	11198285	11205919	10	1.000000	2.420135	8
11220338	11220338	11220961	2	1.000000	2.587187	2
11283209	11283209	11284649	4	1.000000	1.832573	3
11365488	11365488	11368134	2	1.000000	2.382947	1
11396365	11396365	11398620	6	1.000000	2.169191	6
11595412	11595412	11604234	4	1.000000	2.159112	2
11607624	11607624	11613505	4	1.000000	1.616069	2
11630822	11630822	11642084	14	1.000000	2.226216	10
11650875	11650875	11651502	2	0.666667	2.965373	2
11664084	11664084	11666858	2	1.000000	2.711406	1
11697731	11697731	11699516	4	1.000000	2.224115	2
11709157	11709157	11710738	2	1.000000	2.382938	2
11711659	11711659	11714437	4	1.000000	2.345398	2
11716222	11716222	11719852	6	1.000000	2.630955	6
11735773	11735773	11737693	2	1.000000	2.455590	2
11753664	11753664	11754987	2	1.000000	2.247795	0
11984136	11984136	11985388	2	1.000000	3.218065	2
11990698	11990698	11993171	4	1.000000	2.087601	3
12015541	12015541	12020158	10	1.000000	2.533169	10
12021006	12021006	12022236	2	1.000000	1.450325	1
12023946	12023946	12025176	2	1.000000	1.528453	0
12140868	12140868	12140898	2	1.000000	2.715172	2
12170134	12170134	12173411	6	1.000000	2.669446	4
